"ensembl_gene_id"	"external_gene_name"	"hgnc_symbol"	"mgi_symbol"
"37521"	"ENSMUSG00000082750"	"Gm12156"	NA	"Gm12156"
"37522"	"ENSMUSG00000082767"	"Gm11622"	NA	"Gm11622"
"37523"	"ENSMUSG00000082785"	"Vmn1r-ps100"	NA	"Vmn1r-ps100"
"37524"	"ENSMUSG00000082790"	"Gm12155"	NA	"Gm12155"
"37525"	"ENSMUSG00000082792"	"Gm12176"	NA	"Gm12176"
"37526"	"ENSMUSG00000082797"	"Gm12015"	NA	"Gm12015"
"37527"	"ENSMUSG00000082798"	"Gm11561"	NA	"Gm11561"
"37528"	"ENSMUSG00000082806"	"Rpl13-ps1"	NA	"Rpl13-ps1"
"37529"	"ENSMUSG00000082816"	"Gm11953"	NA	"Gm11953"
"37530"	"ENSMUSG00000082818"	"Gm12175"	NA	"Gm12175"
"37531"	"ENSMUSG00000082831"	"Gm12591"	NA	"Gm12591"
"37532"	"ENSMUSG00000082852"	"Gm12021"	NA	"Gm12021"
"37533"	"ENSMUSG00000082857"	"Gm12293"	NA	"Gm12293"
"37534"	"ENSMUSG00000082861"	"Gm11362"	NA	"Gm11362"
"37535"	"ENSMUSG00000082869"	"Vmn1r-ps93"	NA	"Vmn1r-ps93"
"37536"	"ENSMUSG00000082870"	"Gm12165"	NA	"Gm12165"
"37537"	"ENSMUSG00000082874"	"Rpl15-ps1"	NA	"Rpl15-ps1"
"37538"	"ENSMUSG00000082875"	"Gm12598"	NA	"Gm12598"
"37539"	"ENSMUSG00000082893"	"Gm11383"	NA	"Gm11383"
"37540"	"ENSMUSG00000082897"	"Gm11982"	NA	"Gm11982"
"37541"	"ENSMUSG00000082898"	"Gm12041"	NA	"Gm12041"
"37542"	"ENSMUSG00000082900"	"Gm11557"	NA	"Gm11557"
"37543"	"ENSMUSG00000082917"	"Gm11440"	NA	"Gm11440"
"37544"	"ENSMUSG00000082945"	"Gm11540"	NA	"Gm11540"
"37545"	"ENSMUSG00000082947"	"Gm12587"	NA	"Gm12587"
"37546"	"ENSMUSG00000082981"	"Polr2k-ps"	NA	"Polr2k-ps"
"37547"	"ENSMUSG00000082983"	"Gm12318"	NA	"Gm12318"
"37548"	"ENSMUSG00000082986"	"Gm11389"	NA	"Gm11389"
"37549"	"ENSMUSG00000082993"	"Gm11566"	NA	"Gm11566"
"37550"	"ENSMUSG00000083008"	"Gm12053"	NA	"Gm12053"
"37551"	"ENSMUSG00000083015"	"Gm16518"	NA	"Gm16518"
"37552"	"ENSMUSG00000083016"	"Gm12618"	NA	"Gm12618"
"37553"	"ENSMUSG00000083017"	"Gm12163"	NA	"Gm12163"
"37554"	"ENSMUSG00000083022"	"Rps15a-ps6"	NA	"Rps15a-ps6"
"37555"	"ENSMUSG00000083042"	"Gm11388"	NA	"Gm11388"
"37556"	"ENSMUSG00000083052"	"Gm12285"	NA	"Gm12285"
"37557"	"ENSMUSG00000083061"	"Gm12191"	NA	"Gm12191"
"37558"	"ENSMUSG00000083075"	"Gm11980"	NA	"Gm11980"
"37559"	"ENSMUSG00000083090"	"Gm11736"	NA	"Gm11736"
"37560"	"ENSMUSG00000083096"	"Gm11356"	NA	"Gm11356"
"37561"	"ENSMUSG00000083124"	"Vmn1r-ps126"	NA	"Vmn1r-ps126"
"37562"	"ENSMUSG00000083129"	"Gm12210"	NA	"Gm12210"
"37563"	"ENSMUSG00000083135"	"Gm11504"	NA	"Gm11504"
"37564"	"ENSMUSG00000083137"	"Gm11792"	NA	"Gm11792"
"37565"	"ENSMUSG00000083142"	"Gm12288"	NA	"Gm12288"
"37566"	"ENSMUSG00000083149"	"Gm11380"	NA	"Gm11380"
"37567"	"ENSMUSG00000083155"	"Gm11866"	NA	"Gm11866"
"37568"	"ENSMUSG00000083156"	"Gm12201"	NA	"Gm12201"
"37569"	"ENSMUSG00000083159"	"Gm12180"	NA	"Gm12180"
"37570"	"ENSMUSG00000083161"	"Gm11427"	NA	"Gm11427"
"37571"	"ENSMUSG00000083163"	"Gm11429"	NA	"Gm11429"
"37572"	"ENSMUSG00000083165"	"Gm11344"	NA	"Gm11344"
"37573"	"ENSMUSG00000083167"	"Vmn1r-ps97"	NA	"Vmn1r-ps97"
"37574"	"ENSMUSG00000083171"	"Gm12321"	NA	"Gm12321"
"37575"	"ENSMUSG00000083175"	"Gm12206"	NA	"Gm12206"
"37576"	"ENSMUSG00000083176"	"D11Bhm181e"	NA	"D11Bhm181e"
"37577"	"ENSMUSG00000083178"	"Gm12187"	NA	"Gm12187"
"37578"	"ENSMUSG00000083188"	"Olfr404-ps1"	NA	"Olfr404-ps1"
"37579"	"ENSMUSG00000083201"	"Gm12080"	NA	"Gm12080"
"37580"	"ENSMUSG00000083203"	"Gm11421"	NA	"Gm11421"
"37581"	"ENSMUSG00000083206"	"Gm11338"	NA	"Gm11338"
"37582"	"ENSMUSG00000083208"	"Gm11522"	NA	"Gm11522"
"37583"	"ENSMUSG00000083209"	"Gm11969"	NA	"Gm11969"
"37584"	"ENSMUSG00000083212"	"Gm12274"	NA	"Gm12274"
"37585"	"ENSMUSG00000083227"	"Gm11546"	NA	"Gm11546"
"37586"	"ENSMUSG00000083234"	"Gm12262"	NA	"Gm12262"
"37587"	"ENSMUSG00000083237"	"Btf3-ps13"	NA	"Btf3-ps13"
"37588"	"ENSMUSG00000083268"	"Gm11511"	NA	"Gm11511"
"37589"	"ENSMUSG00000083292"	"Gm12010"	NA	"Gm12010"
"37590"	"ENSMUSG00000083297"	"Vmn1r-ps114"	NA	"Vmn1r-ps114"
"37591"	"ENSMUSG00000083298"	"Gm12085"	NA	"Gm12085"
"37592"	"ENSMUSG00000083299"	"Gm12332"	NA	"Gm12332"
"37593"	"ENSMUSG00000083300"	"Gm12309"	NA	"Gm12309"
"37594"	"ENSMUSG00000083303"	"Gm12110"	NA	"Gm12110"
"37595"	"ENSMUSG00000083312"	"Olfr1374-ps1"	NA	"Olfr1374-ps1"
"37596"	"ENSMUSG00000083314"	"Gm11742"	NA	"Gm11742"
"37597"	"ENSMUSG00000083319"	"Gm11284"	NA	"Gm11284"
"37598"	"ENSMUSG00000083337"	"Gm11539"	NA	"Gm11539"
"37599"	"ENSMUSG00000083339"	"Gm11693"	NA	"Gm11693"
"37600"	"ENSMUSG00000083348"	"Vmn1r-ps99"	NA	"Vmn1r-ps99"
"37601"	"ENSMUSG00000083356"	"Gm11708"	NA	"Gm11708"
"37602"	"ENSMUSG00000083363"	"Gm12237"	NA	"Gm12237"
"37603"	"ENSMUSG00000083371"	"Gm11422"	NA	"Gm11422"
"37604"	"ENSMUSG00000083394"	"Gm11703"	NA	"Gm11703"
"37605"	"ENSMUSG00000083395"	"Gm11203"	NA	"Gm11203"
"37606"	"ENSMUSG00000083409"	"Gm11340"	NA	"Gm11340"
"37607"	"ENSMUSG00000083412"	"Gm12268"	NA	"Gm12268"
"37608"	"ENSMUSG00000083413"	"Vmn1r-ps110"	NA	"Vmn1r-ps110"
"37609"	"ENSMUSG00000083427"	"Gm12007"	NA	"Gm12007"
"37610"	"ENSMUSG00000083460"	"Gm12182"	NA	"Gm12182"
"37611"	"ENSMUSG00000083465"	"Gm11652"	NA	"Gm11652"
"37612"	"ENSMUSG00000083471"	"Gm12118"	NA	"Gm12118"
"37613"	"ENSMUSG00000083485"	"Gm12308"	NA	"Gm12308"
"37614"	"ENSMUSG00000083501"	"Gm12255"	NA	"Gm12255"
"37615"	"ENSMUSG00000083527"	"Gm12001"	NA	"Gm12001"
"37616"	"ENSMUSG00000083542"	"Olfr1379-ps1"	NA	"Olfr1379-ps1"
"37617"	"ENSMUSG00000083548"	"Gm11514"	NA	"Gm11514"
"37618"	"ENSMUSG00000083553"	"Gm11989"	NA	"Gm11989"
"37619"	"ENSMUSG00000083555"	"Gm12035"	NA	"Gm12035"
"37620"	"ENSMUSG00000083580"	"Rpsa-ps3"	NA	"Rpsa-ps3"
"37621"	"ENSMUSG00000083581"	"Gm14186"	NA	"Gm14186"
"37622"	"ENSMUSG00000083601"	"Gm12028"	NA	"Gm12028"
"37623"	"ENSMUSG00000083618"	"Gm11771"	NA	"Gm11771"
"37624"	"ENSMUSG00000083651"	"Gm11524"	NA	"Gm11524"
"37625"	"ENSMUSG00000083653"	"Gm11384"	NA	"Gm11384"
"37626"	"ENSMUSG00000083655"	"Gm12099"	NA	"Gm12099"
"37627"	"ENSMUSG00000083657"	"Gm12245"	NA	"Gm12245"
"37628"	"ENSMUSG00000083662"	"Gm12152"	NA	"Gm12152"
"37629"	"ENSMUSG00000083664"	"Gm11433"	NA	"Gm11433"
"37630"	"ENSMUSG00000083666"	"Gm12358"	NA	"Gm12358"
"37631"	"ENSMUSG00000083667"	"Gm11334"	NA	"Gm11334"
"37632"	"ENSMUSG00000083673"	"Vmn1r-ps111"	NA	"Vmn1r-ps111"
"37633"	"ENSMUSG00000083676"	"Gm11367"	NA	"Gm11367"
"37634"	"ENSMUSG00000083677"	"Gm11699"	NA	"Gm11699"
"37635"	"ENSMUSG00000083693"	"Gm11971"	NA	"Gm11971"
"37636"	"ENSMUSG00000083705"	"Gm8624"	NA	"Gm8624"
"37637"	"ENSMUSG00000083723"	"Rpl23a-ps14"	NA	"Rpl23a-ps14"
"37638"	"ENSMUSG00000083748"	"Gm11662"	NA	"Gm11662"
"37639"	"ENSMUSG00000083752"	"Gm12014"	NA	"Gm12014"
"37640"	"ENSMUSG00000083761"	"Pgam1-ps1"	NA	"Pgam1-ps1"
"37641"	"ENSMUSG00000083764"	"Gm11516"	NA	"Gm11516"
"37642"	"ENSMUSG00000083769"	"Gm11689"	NA	"Gm11689"
"37643"	"ENSMUSG00000083772"	"Gm15566"	NA	"Gm15566"
"37644"	"ENSMUSG00000083782"	"Gm11660"	NA	"Gm11660"
"37645"	"ENSMUSG00000083792"	"Rpl12-ps2"	NA	"Rpl12-ps2"
"37646"	"ENSMUSG00000083806"	"Gm12131"	NA	"Gm12131"
"37647"	"ENSMUSG00000083819"	"Gm11977"	NA	"Gm11977"
"37648"	"ENSMUSG00000083825"	"Olfr1376-ps1"	NA	"Olfr1376-ps1"
"37649"	"ENSMUSG00000083838"	"Gm11957"	NA	"Gm11957"
"37650"	"ENSMUSG00000083844"	"Ube2d-ps"	NA	"Ube2d-ps"
"37651"	"ENSMUSG00000083859"	"Gm12003"	NA	"Gm12003"
"37652"	"ENSMUSG00000083870"	"Gm11761"	NA	"Gm11761"
"37653"	"ENSMUSG00000083873"	"Vmn1r-ps92"	NA	"Vmn1r-ps92"
"37654"	"ENSMUSG00000083876"	"Gm11439"	NA	"Gm11439"
"37655"	"ENSMUSG00000083878"	"Gm12034"	NA	"Gm12034"
"37656"	"ENSMUSG00000083882"	"Gm11369"	NA	"Gm11369"
"37657"	"ENSMUSG00000083886"	"Olfr409-ps1"	NA	"Olfr409-ps1"
"37658"	"ENSMUSG00000083894"	"Gm11489"	NA	"Gm11489"
"37659"	"ENSMUSG00000083895"	"Gm12074"	NA	"Gm12074"
"37660"	"ENSMUSG00000083899"	"Gm12346"	NA	"Gm12346"
"37661"	"ENSMUSG00000083917"	"Gm12093"	NA	"Gm12093"
"37662"	"ENSMUSG00000083919"	"Tpi-rs8"	NA	"Tpi-rs8"
"37663"	"ENSMUSG00000083924"	"Gm12304"	NA	"Gm12304"
"37664"	"ENSMUSG00000083925"	"Gm12012"	NA	"Gm12012"
"37665"	"ENSMUSG00000083932"	"Atp5k-ps3"	NA	"Atp5k-ps3"
"37666"	"ENSMUSG00000083935"	"Gm12294"	NA	"Gm12294"
"37667"	"ENSMUSG00000083940"	"Gm11298"	NA	"Gm11298"
"37668"	"ENSMUSG00000083946"	"Gm11359"	NA	"Gm11359"
"37669"	"ENSMUSG00000083954"	"Gm12179"	NA	"Gm12179"
"37670"	"ENSMUSG00000083986"	"Gm12213"	NA	"Gm12213"
"37671"	"ENSMUSG00000083990"	"Gm12101"	NA	"Gm12101"
"37672"	"ENSMUSG00000083991"	"Gm11618"	NA	"Gm11618"
"37673"	"ENSMUSG00000083992"	"Gm11478"	NA	"Gm11478"
"37674"	"ENSMUSG00000083996"	"Gm11649"	NA	"Gm11649"
"37675"	"ENSMUSG00000084004"	"Gm12047"	NA	"Gm12047"
"37676"	"ENSMUSG00000084012"	"Gm11956"	NA	"Gm11956"
"37677"	"ENSMUSG00000084020"	"Wsb2-ps"	NA	"Wsb2-ps"
"37678"	"ENSMUSG00000084034"	"Gm12617"	NA	"Gm12617"
"37679"	"ENSMUSG00000084038"	"Gm11295"	NA	"Gm11295"
"37680"	"ENSMUSG00000084045"	"Gm11997"	NA	"Gm11997"
"37681"	"ENSMUSG00000084048"	"Gm12042"	NA	"Gm12042"
"37682"	"ENSMUSG00000084052"	"Gm11745"	NA	"Gm11745"
"37683"	"ENSMUSG00000084055"	"Gm12004"	NA	"Gm12004"
"37684"	"ENSMUSG00000084064"	"Gm12079"	NA	"Gm12079"
"37685"	"ENSMUSG00000084068"	"Gm11573"	NA	"Gm11573"
"37686"	"ENSMUSG00000084069"	"Gm12306"	NA	"Gm12306"
"37687"	"ENSMUSG00000084072"	"Gm11285"	NA	"Gm11285"
"37688"	"ENSMUSG00000084077"	"Gm11952"	NA	"Gm11952"
"37689"	"ENSMUSG00000084079"	"Gm11631"	NA	"Gm11631"
"37690"	"ENSMUSG00000084081"	"Gm12057"	NA	"Gm12057"
"37691"	"ENSMUSG00000084085"	"Gm16140"	NA	"Gm16140"
"37692"	"ENSMUSG00000084096"	"Vmn1r-ps135"	NA	"Vmn1r-ps135"
"37693"	"ENSMUSG00000084120"	"Gm11624"	NA	"Gm11624"
"37694"	"ENSMUSG00000084129"	"Hmgb1-ps1"	NA	"Hmgb1-ps1"
"37695"	"ENSMUSG00000084130"	"Gm11704"	NA	"Gm11704"
"37696"	"ENSMUSG00000084135"	"Pom121l12"	NA	"Pom121l12"
"37697"	"ENSMUSG00000084136"	"Vmn1r207"	NA	"Vmn1r207"
"37698"	"ENSMUSG00000084139"	"Gm12322"	NA	"Gm12322"
"37699"	"ENSMUSG00000084145"	"Gm12263"	NA	"Gm12263"
"37700"	"ENSMUSG00000084146"	"Gm12104"	NA	"Gm12104"
"37701"	"ENSMUSG00000084152"	"Gm11617"	NA	"Gm11617"
"37702"	"ENSMUSG00000084153"	"Gm12186"	NA	"Gm12186"
"37703"	"ENSMUSG00000084168"	"Atp5l2-ps"	NA	"Atp5l2-ps"
"37704"	"ENSMUSG00000084169"	"Gm12240"	NA	"Gm12240"
"37705"	"ENSMUSG00000084170"	"Gm11954"	NA	"Gm11954"
"37706"	"ENSMUSG00000084175"	"Gm11372"	NA	"Gm11372"
"37707"	"ENSMUSG00000084183"	"Gm12009"	NA	"Gm12009"
"37708"	"ENSMUSG00000084200"	"Gm11584"	NA	"Gm11584"
"37709"	"ENSMUSG00000084206"	"Gm12062"	NA	"Gm12062"
"37710"	"ENSMUSG00000084211"	"Gm11949"	NA	"Gm11949"
"37711"	"ENSMUSG00000084212"	"Gm12225"	NA	"Gm12225"
"37712"	"ENSMUSG00000084223"	"Gm12244"	NA	"Gm12244"
"37713"	"ENSMUSG00000084224"	"Gm12337"	NA	"Gm12337"
"37714"	"ENSMUSG00000084231"	"Gm11975"	NA	"Gm11975"
"37715"	"ENSMUSG00000084249"	"Gm12267"	NA	"Gm12267"
"37716"	"ENSMUSG00000084251"	"Gm12310"	NA	"Gm12310"
"37717"	"ENSMUSG00000084252"	"Gm12036"	NA	"Gm12036"
"37718"	"ENSMUSG00000084257"	"Gm11597"	NA	"Gm11597"
"37719"	"ENSMUSG00000084259"	"Gm12040"	NA	"Gm12040"
"37720"	"ENSMUSG00000084273"	"Gm12628"	NA	"Gm12628"
"37721"	"ENSMUSG00000084277"	"Gm11702"	NA	"Gm11702"
"37722"	"ENSMUSG00000084278"	"Gm12189"	NA	"Gm12189"
"37723"	"ENSMUSG00000084280"	"Gm11972"	NA	"Gm11972"
"37724"	"ENSMUSG00000084293"	"Gm12143"	NA	"Gm12143"
"37725"	"ENSMUSG00000084302"	"Gm12194"	NA	"Gm12194"
"37726"	"ENSMUSG00000084307"	"Gm12151"	NA	"Gm12151"
"37727"	"ENSMUSG00000084310"	"Gm11950"	NA	"Gm11950"
"37728"	"ENSMUSG00000084315"	"Vmn1r-ps128"	NA	"Vmn1r-ps128"
"37729"	"ENSMUSG00000084318"	"Gm11987"	NA	"Gm11987"
"37730"	"ENSMUSG00000084329"	"Gm6733"	NA	"Gm6733"
"37731"	"ENSMUSG00000084335"	"Gm12619"	NA	"Gm12619"
"37732"	"ENSMUSG00000084347"	"Akt2-ps"	NA	"Akt2-ps"
"37733"	"ENSMUSG00000084358"	"Gm11352"	NA	"Gm11352"
"37734"	"ENSMUSG00000084362"	"2610024D14Rik"	NA	"2610024D14Rik"
"37735"	"ENSMUSG00000084368"	"Gm11572"	NA	"Gm11572"
"37736"	"ENSMUSG00000084373"	"Rps2-ps4"	NA	"Rps2-ps4"
"37737"	"ENSMUSG00000084375"	"Gm11637"	NA	"Gm11637"
"37738"	"ENSMUSG00000084381"	"AA413626"	NA	"AA413626"
"37739"	"ENSMUSG00000084384"	"Gm12251"	NA	"Gm12251"
"37740"	"ENSMUSG00000084387"	"Olfr379-ps1"	NA	"Olfr379-ps1"
"37741"	"ENSMUSG00000084401"	"Gm12586"	NA	"Gm12586"
"37742"	"ENSMUSG00000084411"	"Gm11510"	NA	"Gm11510"
"37743"	"ENSMUSG00000084412"	"Gm12044"	NA	"Gm12044"
"37744"	"ENSMUSG00000084413"	"Gm12017"	NA	"Gm12017"
"37745"	"ENSMUSG00000084414"	"Gm11270"	NA	"Gm11270"
"37746"	"ENSMUSG00000084442"	"Gm26253"	NA	"Gm26253"
"37747"	"ENSMUSG00000084466"	"Gm22960"	NA	"Gm22960"
"37748"	"ENSMUSG00000084515"	"Gm22479"	NA	"Gm22479"
"37749"	"ENSMUSG00000084590"	"Mir1896"	NA	"Mir1896"
"37750"	"ENSMUSG00000084609"	"Gm22199"	NA	"Gm22199"
"37751"	"ENSMUSG00000084621"	"Gm25106"	NA	"Gm25106"
"37752"	"ENSMUSG00000084638"	"Gm23889"	NA	"Gm23889"
"37753"	"ENSMUSG00000084669"	"Gm23206"	NA	"Gm23206"
"37754"	"ENSMUSG00000084753"	"Gm22452"	NA	"Gm22452"
"37755"	"ENSMUSG00000084766"	"Gm12714"	NA	"Gm12714"
"37756"	"ENSMUSG00000084769"	"Gm12061"	NA	"Gm12061"
"37757"	"ENSMUSG00000084773"	"Gm12159"	NA	"Gm12159"
"37758"	"ENSMUSG00000084788"	"Gm11342"	NA	"Gm11342"
"37759"	"ENSMUSG00000084796"	"Mir142hg"	NA	"Mir142hg"
"37760"	"ENSMUSG00000084800"	"Gm12205"	NA	"Gm12205"
"37761"	"ENSMUSG00000084805"	"Gm12273"	NA	"Gm12273"
"37762"	"ENSMUSG00000084811"	"1700092E19Rik"	NA	"1700092E19Rik"
"37763"	"ENSMUSG00000084819"	"Gm11967"	NA	"Gm11967"
"37764"	"ENSMUSG00000084822"	"Myadml2os"	NA	"Myadml2os"
"37765"	"ENSMUSG00000084835"	"Gm12352"	NA	"Gm12352"
"37766"	"ENSMUSG00000084844"	"Hoxb3os"	NA	"Hoxb3os"
"37767"	"ENSMUSG00000084850"	"Gm12092"	NA	"Gm12092"
"37768"	"ENSMUSG00000084853"	"Gm11791"	NA	"Gm11791"
"37769"	"ENSMUSG00000084856"	"Gm11528"	NA	"Gm11528"
"37770"	"ENSMUSG00000084884"	"Gm12289"	NA	"Gm12289"
"37771"	"ENSMUSG00000084887"	"Gm11749"	NA	"Gm11749"
"37772"	"ENSMUSG00000084889"	"Gm12148"	NA	"Gm12148"
"37773"	"ENSMUSG00000084890"	"A830036E02Rik"	NA	"A830036E02Rik"
"37774"	"ENSMUSG00000084896"	"Gm11632"	NA	"Gm11632"
"37775"	"ENSMUSG00000084905"	"Gm12081"	NA	"Gm12081"
"37776"	"ENSMUSG00000084916"	"Gm11656"	NA	"Gm11656"
"37777"	"ENSMUSG00000084924"	"Vmn1r-ps103"	NA	"Vmn1r-ps103"
"37778"	"ENSMUSG00000084930"	"Gm11706"	NA	"Gm11706"
"37779"	"ENSMUSG00000084936"	"Gm11583"	NA	"Gm11583"
"37780"	"ENSMUSG00000084941"	"Gm11944"	NA	"Gm11944"
"37781"	"ENSMUSG00000084949"	"Gm16249"	NA	"Gm16249"
"37782"	"ENSMUSG00000084962"	"Gm11947"	NA	"Gm11947"
"37783"	"ENSMUSG00000084966"	"2810471M01Rik"	NA	"2810471M01Rik"
"37784"	"ENSMUSG00000084967"	"Gm12296"	NA	"Gm12296"
"37785"	"ENSMUSG00000084969"	"Gm11205"	NA	"Gm11205"
"37786"	"ENSMUSG00000084978"	"Gm11655"	NA	"Gm11655"
"37787"	"ENSMUSG00000084980"	"Slc36a1os"	NA	"Slc36a1os"
"37788"	"ENSMUSG00000084983"	"Gm11789"	NA	"Gm11789"
"37789"	"ENSMUSG00000084993"	"Gm12305"	NA	"Gm12305"
"37790"	"ENSMUSG00000084995"	"Lyzl4os"	NA	"Lyzl4os"
"37791"	"ENSMUSG00000084996"	"Gm11419"	NA	"Gm11419"
"37792"	"ENSMUSG00000085016"	"Gm11335"	NA	"Gm11335"
"37793"	"ENSMUSG00000085021"	"Gm12051"	NA	"Gm12051"
"37794"	"ENSMUSG00000085024"	"C230035I16Rik"	NA	"C230035I16Rik"
"37795"	"ENSMUSG00000085033"	"Gm11646"	NA	"Gm11646"
"37796"	"ENSMUSG00000085035"	"Gm12031"	NA	"Gm12031"
"37797"	"ENSMUSG00000085044"	"1700109G15Rik"	NA	"1700109G15Rik"
"37798"	"ENSMUSG00000085051"	"Gm11542"	NA	"Gm11542"
"37799"	"ENSMUSG00000085059"	"Gm11750"	NA	"Gm11750"
"37800"	"ENSMUSG00000085072"	"Ict1os"	NA	"Ict1os"
"37801"	"ENSMUSG00000085074"	"Gm11494"	NA	"Gm11494"
"37802"	"ENSMUSG00000085078"	"C030013C21Rik"	NA	"C030013C21Rik"
"37803"	"ENSMUSG00000085081"	"Rptoros"	NA	"Rptoros"
"37804"	"ENSMUSG00000085083"	"Gm11615"	NA	"Gm11615"
"37805"	"ENSMUSG00000085088"	"4931413K12Rik"	NA	"4931413K12Rik"
"37806"	"ENSMUSG00000085090"	"Gm12711"	NA	"Gm12711"
"37807"	"ENSMUSG00000085091"	"Egfros"	NA	"Egfros"
"37808"	"ENSMUSG00000085104"	"Gm11731"	NA	"Gm11731"
"37809"	"ENSMUSG00000085113"	"B130011K05Rik"	NA	"B130011K05Rik"
"37810"	"ENSMUSG00000085115"	"Gm11197"	NA	"Gm11197"
"37811"	"ENSMUSG00000085122"	"4933404K08Rik"	NA	"4933404K08Rik"
"37812"	"ENSMUSG00000085126"	"Gm12589"	NA	"Gm12589"
"37813"	"ENSMUSG00000085130"	"Gm11417"	NA	"Gm11417"
"37814"	"ENSMUSG00000085132"	"Gm12265"	NA	"Gm12265"
"37815"	"ENSMUSG00000085134"	"Gm11659"	NA	"Gm11659"
"37816"	"ENSMUSG00000085143"	"Gm11520"	NA	"Gm11520"
"37817"	"ENSMUSG00000085145"	"Gm11614"	NA	"Gm11614"
"37818"	"ENSMUSG00000085148"	"Mir22hg"	NA	"Mir22hg"
"37819"	"ENSMUSG00000085152"	"Gm11496"	NA	"Gm11496"
"37820"	"ENSMUSG00000085154"	"C130046K22Rik"	NA	"C130046K22Rik"
"37821"	"ENSMUSG00000085156"	"Snhg15"	NA	"Snhg15"
"37822"	"ENSMUSG00000085162"	"Gm12295"	NA	"Gm12295"
"37823"	"ENSMUSG00000085165"	"Gm12089"	NA	"Gm12089"
"37824"	"ENSMUSG00000085167"	"Gm12063"	NA	"Gm12063"
"37825"	"ENSMUSG00000085170"	"Lrrc75aos1"	NA	"Lrrc75aos1"
"37826"	"ENSMUSG00000085175"	"Gm11423"	NA	"Gm11423"
"37827"	"ENSMUSG00000085178"	"Kdm6bos"	NA	"Kdm6bos"
"37828"	"ENSMUSG00000085188"	"Gm11368"	NA	"Gm11368"
"37829"	"ENSMUSG00000085189"	"Gm11963"	NA	"Gm11963"
"37830"	"ENSMUSG00000085192"	"Gm12195"	NA	"Gm12195"
"37831"	"ENSMUSG00000085207"	"Gm11767"	NA	"Gm11767"
"37832"	"ENSMUSG00000085208"	"Brip1os"	NA	"Brip1os"
"37833"	"ENSMUSG00000085221"	"Gm11309"	NA	"Gm11309"
"37834"	"ENSMUSG00000085229"	"Gm11672"	NA	"Gm11672"
"37835"	"ENSMUSG00000085230"	"Gm16013"	NA	"Gm16013"
"37836"	"ENSMUSG00000085232"	"Gm11962"	NA	"Gm11962"
"37837"	"ENSMUSG00000085235"	"Gm12576"	NA	"Gm12576"
"37838"	"ENSMUSG00000085239"	"Gm12150"	NA	"Gm12150"
"37839"	"ENSMUSG00000085240"	"Gm12119"	NA	"Gm12119"
"37840"	"ENSMUSG00000085242"	"Gm11537"	NA	"Gm11537"
"37841"	"ENSMUSG00000085245"	"Gm11713"	NA	"Gm11713"
"37842"	"ENSMUSG00000085246"	"Gm15893"	NA	"Gm15893"
"37843"	"ENSMUSG00000085251"	"Gm12326"	NA	"Gm12326"
"37844"	"ENSMUSG00000085255"	"Taco1os"	NA	"Taco1os"
"37845"	"ENSMUSG00000085260"	"Med9os"	NA	"Med9os"
"37846"	"ENSMUSG00000085262"	"Gm11574"	NA	"Gm11574"
"37847"	"ENSMUSG00000085276"	"Gm15812"	NA	"Gm15812"
"37848"	"ENSMUSG00000085297"	"Gm11651"	NA	"Gm11651"
"37849"	"ENSMUSG00000085301"	"Gm12132"	NA	"Gm12132"
"37850"	"ENSMUSG00000085307"	"Gm11525"	NA	"Gm11525"
"37851"	"ENSMUSG00000085310"	"Gm11491"	NA	"Gm11491"
"37852"	"ENSMUSG00000085324"	"Gm11680"	NA	"Gm11680"
"37853"	"ENSMUSG00000085326"	"Gm15642"	NA	"Gm15642"
"37854"	"ENSMUSG00000085331"	"Gm11274"	NA	"Gm11274"
"37855"	"ENSMUSG00000085336"	"Gm11732"	NA	"Gm11732"
"37856"	"ENSMUSG00000085338"	"2410004I01Rik"	NA	"2410004I01Rik"
"37857"	"ENSMUSG00000085342"	"Gm12254"	NA	"Gm12254"
"37858"	"ENSMUSG00000085348"	"Myhas"	NA	"Myhas"
"37859"	"ENSMUSG00000085359"	"Gm12336"	NA	"Gm12336"
"37860"	"ENSMUSG00000085360"	"Arhgap27os2"	NA	"Arhgap27os2"
"37861"	"ENSMUSG00000085379"	"2310058D17Rik"	NA	"2310058D17Rik"
"37862"	"ENSMUSG00000085393"	"Gm11280"	NA	"Gm11280"
"37863"	"ENSMUSG00000085402"	"Gm12111"	NA	"Gm12111"
"37864"	"ENSMUSG00000085415"	"Selenok-ps1"	NA	"Selenok-ps1"
"37865"	"ENSMUSG00000085419"	"Gm11734"	NA	"Gm11734"
"37866"	"ENSMUSG00000085421"	"4732490B19Rik"	NA	"4732490B19Rik"
"37867"	"ENSMUSG00000085434"	"Gm11725"	NA	"Gm11725"
"37868"	"ENSMUSG00000085452"	"4930554G24Rik"	NA	"4930554G24Rik"
"37869"	"ENSMUSG00000085453"	"Gm12018"	NA	"Gm12018"
"37870"	"ENSMUSG00000085457"	"1110046J04Rik"	NA	"1110046J04Rik"
"37871"	"ENSMUSG00000085459"	"Gm12272"	NA	"Gm12272"
"37872"	"ENSMUSG00000085476"	"Gm12162"	NA	"Gm12162"
"37873"	"ENSMUSG00000085479"	"9430073C21Rik"	NA	"9430073C21Rik"
"37874"	"ENSMUSG00000085486"	"Gm11634"	NA	"Gm11634"
"37875"	"ENSMUSG00000085488"	"4930557F10Rik"	NA	"4930557F10Rik"
